#Organism Name	Organism Groups	Strain	BioSample	BioProject	Size(Mb)	GC%	Replicons	CDS	Neighbors	Release Date	Assembly	Genes	Modify Date	tRNA
Salmonella enterica subsp. enterica serovar Saintpaul	Bacteria;Proteobacteria;Gammaproteobacteria	SA20031783	SAMN06045033	PRJNA354244	0.131583	51.4816	unnamed1:NZ_CP022492.1/CP022492.1	135	0	2017-08-01T00:00:00Z	GCA_002234735.2	153	2018-10-21T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633	Bacteria;Proteobacteria;Gammaproteobacteria	CVM19633	SAMN02604064	PRJNA19459	0.110227	53.9841	pCVM19633_110:NC_011092.1/CP001125.1	116	0	2008-07-31T00:00:00Z	GCA_000020745.1	137	2017-02-26T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633	Bacteria;Proteobacteria;Gammaproteobacteria	CVM19633	SAMN02604064	PRJNA19459	0.004585	47.4809	pCVM19633_4:NC_011093.1/CP001126.1	5	0	2008-07-31T00:00:00Z	GCA_000020745.1	5	2017-02-26T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Senftenberg	Bacteria;Proteobacteria;Gammaproteobacteria	NCTC10384	SAMEA2517359	PRJEB6403	0.727905	52.1234	2:NZ_LN868944.1/LN868944.1	702	0	2015-07-08T00:00:00Z	GCA_001457675.1	754	2018-01-11T00:00:00Z	14
Salmonella enterica subsp. enterica serovar Senftenberg	Bacteria;Proteobacteria;Gammaproteobacteria	NCTC10384	SAMEA2517359	PRJEB6403	0.147787	52.2867	3:NZ_LN868945.1/LN868945.1	138	0	2015-07-08T00:00:00Z	GCA_001457675.1	148	2018-01-11T00:00:00Z	2
Salmonella enterica subsp. enterica serovar Senftenberg	Bacteria;Proteobacteria;Gammaproteobacteria	NCTC10384	SAMEA2517359	PRJEB6403	0.141119	52.9829	4:NZ_LN868946.1/LN868946.1	125	0	2015-07-08T00:00:00Z	GCA_001457675.1	147	2018-01-11T00:00:00Z	13
Salmonella enterica subsp. enterica serovar Senftenberg	Bacteria;Proteobacteria;Gammaproteobacteria	775W	SAMN05514141	PRJNA337942	0.341373	48.0489	pSSE-ATCC-43845:NZ_CP016838.1/CP016838.1	327	0	2017-02-03T00:00:00Z	GCA_001969425.1	375	2017-03-02T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Senftenberg	Bacteria;Proteobacteria;Gammaproteobacteria	N17-509	SAMN08369945	PRJNA423165	0.02906	36.4797	pN17-509:CP026380.1	27	0	2018-02-04T00:00:00Z	GCA_002953175.1	28	2018-02-09T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Senftenberg	Bacteria;Proteobacteria;Gammaproteobacteria	AR_0127	SAMN04014968	PRJNA292902	0.159356	51.5437	unnamed1:NZ_CP032192.1/CP032192.1	193	0	2018-09-19T00:00:00Z	GCA_003571625.1	201	2018-09-19T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Senftenberg	Bacteria;Proteobacteria;Gammaproteobacteria	AR_0127	SAMN04014968	PRJNA292902	0.08745	51.522	unnamed2:NZ_CP032193.1/CP032193.1	101	0	2018-09-19T00:00:00Z	GCA_003571625.1	108	2018-09-19T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Senftenberg str. 361154004	Bacteria;Proteobacteria;Gammaproteobacteria	361154004	SAMN01816110	PRJNA186035	0.31993	47.1525	unnamed:NZ_CP029037.1/CP029037.1	327	0	2018-05-02T00:00:00Z	GCA_003073495.1	350	2018-05-02T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Senftenberg str. ATCC 43845	Bacteria;Proteobacteria;Gammaproteobacteria	ATCC 43845	SAMN01823733	PRJNA60517	0.341263	48.0629	pATCC43845:CP019195.1	309	1	2017-01-17T00:00:00Z	GCA_000486525.2	390	2017-01-17T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624	Bacteria;Proteobacteria;Gammaproteobacteria	SARB61	SAMN01823707	PRJNA167396	0.106449	50.9953	pSARB26_01:NZ_CP017724.1/CP017724.1	132	0	2016-10-27T00:00:00Z	GCA_000487935.2	136	2017-03-02T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624	Bacteria;Proteobacteria;Gammaproteobacteria	SARB61	SAMN01823707	PRJNA167396	0.049762	51.9915	pSARB26_02:NZ_CP017725.1/CP017725.1	54	0	2016-10-27T00:00:00Z	GCA_000487935.2	59	2017-03-02T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624	Bacteria;Proteobacteria;Gammaproteobacteria	SARB61	SAMN01823707	PRJNA167396	0.058302	52.0703	pSARB26_03:NZ_CP017726.1/CP017726.1	72	0	2016-10-27T00:00:00Z	GCA_000487935.2	79	2017-03-02T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Tennessee	Bacteria;Proteobacteria;Gammaproteobacteria	CFSAN001387	SAMN02261218	PRJNA183850	0.109917	50.691	unnamed:NZ_CP014995.1/CP014995.1	129	0	2016-04-08T00:00:00Z	GCA_001535315.2	134	2017-03-01T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Tennessee	Bacteria;Proteobacteria;Gammaproteobacteria	CFSAN076210	SAMN10272908	PRJNA186035	0.109917	50.6901	pCFSAN076210:NZ_CP033346.1/CP033346.1	129	0	2018-11-07T00:00:00Z	GCA_003710185.1	133	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Thompson	Bacteria;Proteobacteria;Gammaproteobacteria	HFCDC-SM-846	SAMN08903186	PRJNA449415	0.15294	53.4301	p846:NZ_CP029249.1/CP029249.1	175	0	2018-05-26T00:00:00Z	GCA_003052785.2	193	2018-05-26T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	4714STDY6831631	SAMEA104109193	PRJEB21155	0.07994	51.0095	2:NZ_LT882487.1/LT882487.1	63	0	2017-06-03T00:00:00Z	GCA_900185485.1	88	2018-06-25T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	ERL12148	SAMEA2072789	PRJEB3215	0.106706	50.6279	2:NZ_LT883154.1/LT883154.1	132	0	2017-06-09T00:00:00Z	GCA_001157245.2	138	2017-06-21T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	ISP_03_07467_SGB110-sc-1979083	SAMEA2564026	PRJEB5919	0.215682	47.6961	2:LT905061.1	0	0	2017-08-04T00:00:00Z	GCA_900205245.1	0	2017-08-04T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	ty3-193	SAMEA2155565	PRJEB3215	0.215515	47.6909	2:NZ_LT904879.1/LT904879.1	226	0	2017-08-04T00:00:00Z	GCA_001240865.2	258	2017-08-17T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	ty3-193	SAMEA2155565	PRJEB3215	0.106516	50.6065	3:NZ_LT904880.1/LT904880.1	131	0	2017-08-04T00:00:00Z	GCA_001240865.2	136	2017-08-17T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	80-2002	SAMEA1930249	PRJEB3215	0.192619	52.338	2:NZ_LT904892.1/LT904892.1	230	0	2017-08-04T00:00:00Z	GCA_001357935.2	252	2017-08-17T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	129-0238-M	SAMEA2055444	PRJEB3215	0.065273	53.9657	2:NZ_LT904889.1/LT904889.1	63	0	2017-08-04T00:00:00Z	GCA_001359015.2	76	2017-08-17T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	TY585	SAMEA2059020	PRJEB3215	0.106704	50.627	2:NZ_LT904853.1/LT904853.1	129	0	2017-08-04T00:00:00Z	GCA_001361075.2	136	2017-08-17T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	ERL11909	SAMEA2072788	PRJEB3215	0.02534	42.3244	2:NZ_LT904873.1/LT904873.1	29	0	2017-08-04T00:00:00Z	GCA_001362135.2	34	2017-08-17T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	ERL11909	SAMEA2072788	PRJEB3215	0.00209	55.8852	3:NZ_LT904874.1/LT904874.1	2	0	2017-08-04T00:00:00Z	GCA_001362135.2	3	2017-08-17T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	ERL12960	SAMEA2072792	PRJEB3215	0.106704	50.626	2:NZ_LT904895.1/LT904895.1	129	0	2017-08-04T00:00:00Z	GCA_001362175.2	136	2017-08-17T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	ty3-243	SAMEA2149950	PRJEB3215	0.097394	47.9013	1:NZ_LT905089.1/LT905089.1	114	0	2017-08-04T00:00:00Z	GCA_001364695.2	121	2017-08-17T00:00:00Z	3
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_221186	SAMN09320528	PRJNA474465	0.217512	47.6866	pHCM1:CP029924.1	226	0	2018-11-07T00:00:00Z	GCA_003716995.1	226	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_220186	SAMN09320527	PRJNA474465	0.216908	47.6875	pHCM1:CP029887.1	226	0	2018-11-07T00:00:00Z	GCA_003717015.1	226	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_219186	SAMN09320526	PRJNA474465	0.217083	47.6878	pHCM1:CP029910.1	225	0	2018-11-07T00:00:00Z	GCA_003717035.1	225	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_216103	SAMN09320522	PRJNA474465	0.106706	50.6279	pHCM2:CP029929.1	124	0	2018-11-07T00:00:00Z	GCA_003717075.1	125	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_215186	SAMN09320521	PRJNA474465	0.216915	47.6731	pHCM1:CP029931.1	226	0	2018-11-07T00:00:00Z	GCA_003717095.1	226	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_214186	SAMN09320520	PRJNA474465	0.217083	47.6873	pHCM1:CP029934.1	227	0	2018-11-07T00:00:00Z	GCA_003717115.1	227	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_213186	SAMN09320519	PRJNA474465	0.216699	47.6689	pHCM1:CP029935.1	226	0	2018-11-07T00:00:00Z	GCA_003717135.1	226	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_212186	SAMN09320518	PRJNA474465	0.217072	47.6763	pHCM1:CP029943.1	226	0	2018-11-07T00:00:00Z	GCA_003717215.1	226	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_210186	SAMN09320516	PRJNA474465	0.218627	47.6565	pHCM1:CP029947.1	227	0	2018-11-07T00:00:00Z	GCA_003717355.1	227	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_208186	SAMN09320514	PRJNA474465	0.217284	47.6864	pHCM1:CP029948.1	227	0	2018-11-07T00:00:00Z	GCA_003717395.1	227	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_207186	SAMN09320512	PRJNA474465	0.21681	47.6611	pHCM1:CP029937.1	225	0	2018-11-07T00:00:00Z	GCA_003717455.1	225	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_206186	SAMN09320511	PRJNA474465	0.215792	47.676	pHCM1:CP029939.1	227	0	2018-11-07T00:00:00Z	GCA_003717475.1	227	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_205186	SAMN09320510	PRJNA474465	0.106706	50.6279	pHCM2:CP029951.1	126	0	2018-11-07T00:00:00Z	GCA_003717515.1	127	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_204186	SAMN09320509	PRJNA474465	0.217395	47.6805	pHCM1:CP029953.1	225	0	2018-11-07T00:00:00Z	GCA_003717535.1	225	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_202186	SAMN09320507	PRJNA474465	0.217339	47.6859	pHCM1:CP029955.1	227	0	2018-11-07T00:00:00Z	GCA_003717575.1	227	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343077_260153	SAMN09320564	PRJNA474465	0.091891	51.6514	pK91:CP029860.1	88	0	2018-11-07T00:00:00Z	GCA_003717615.1	88	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343077_228157	SAMN09320562	PRJNA474465	0.106706	50.6279	pHCM2:CP029865.1	125	0	2018-11-07T00:00:00Z	GCA_003717655.1	126	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343077_228140	SAMN09320561	PRJNA474465	0.106706	50.626	pHCM2:CP029867.1	124	0	2018-11-07T00:00:00Z	GCA_003717675.1	125	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343077_215174	SAMN09320560	PRJNA474465	0.091891	51.6514	pK91:CP029869.1	88	0	2018-11-07T00:00:00Z	GCA_003717695.1	88	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343077_214135	SAMN09320558	PRJNA474465	0.091848	51.6451	pK91:CP029871.1	88	0	2018-11-07T00:00:00Z	GCA_003717735.1	88	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343077_213147	SAMN09320557	PRJNA474465	0.106705	50.6256	pHCM2:CP029898.1	125	0	2018-11-07T00:00:00Z	GCA_003717755.1	126	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343077_211171	SAMN09320554	PRJNA474465	0.091892	51.653	pK91:CP029874.1	89	0	2018-11-07T00:00:00Z	GCA_003717815.1	89	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343076_294172	SAMN09320553	PRJNA474465	0.106706	50.6279	pHCM2:CP029889.1	124	0	2018-11-07T00:00:00Z	GCA_003717835.1	125	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343076_253155	SAMN09320551	PRJNA474465	0.106706	50.6279	pHCM2:CP029891.1	125	0	2018-11-07T00:00:00Z	GCA_003717875.1	126	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343076_252143	SAMN09320550	PRJNA474465	0.106706	50.627	pHCM2:CP029893.1	126	0	2018-11-07T00:00:00Z	GCA_003717895.1	127	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343076_249107	SAMN09320549	PRJNA474465	0.091848	51.6462	pK91:CP029912.1	88	0	2018-11-07T00:00:00Z	GCA_003717915.1	88	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343076_232188	SAMN09320546	PRJNA474465	0.106706	50.6279	pHCM2:CP029901.1	125	0	2018-11-07T00:00:00Z	GCA_003717975.1	126	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343076_227128	SAMN09320545	PRJNA474465	0.106706	50.6279	pHCM2:CP029876.1	125	0	2018-11-07T00:00:00Z	GCA_003717995.1	126	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343076_202113	SAMN09320543	PRJNA474465	0.106706	50.6279	pHCM2:CP029916.1	125	0	2018-11-07T00:00:00Z	GCA_003718035.1	126	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_282186	SAMN09320541	PRJNA474465	0.106706	50.6279	pHCM2:CP029921.1	124	0	2018-11-07T00:00:00Z	GCA_003718075.1	125	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_268186	SAMN09320539	PRJNA474465	0.106706	50.627	pHCM2:CP029884.1	125	0	2018-11-07T00:00:00Z	GCA_003718115.1	126	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_268103	SAMN09320538	PRJNA474465	0.088544	49.712	pk88:CP029903.1	86	0	2018-11-07T00:00:00Z	GCA_003718135.1	86	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_252186	SAMN09320535	PRJNA474465	0.217284	47.6878	pHCM1:CP029895.1	226	0	2018-11-07T00:00:00Z	GCA_003718195.1	226	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_231186	SAMN09320532	PRJNA474465	0.106706	50.6279	pHCM2:CP029905.1	125	0	2018-11-07T00:00:00Z	GCA_003718255.1	126	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_224186	SAMN09320531	PRJNA474465	0.217083	47.6891	pHCM1:CP029877.1	227	0	2018-11-07T00:00:00Z	GCA_003718275.1	227	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_223186	SAMN09320530	PRJNA474465	0.214596	47.6598	pHCM1:CP029879.1	222	0	2018-11-07T00:00:00Z	GCA_003718295.1	222	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343078_273110	SAMN09320578	PRJNA474465	0.106705	50.6265	pHCM2:CP029847.1	125	0	2018-11-07T00:00:00Z	GCA_003718355.1	126	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343078_251131	SAMN09320576	PRJNA474465	0.106705	50.6274	pHCM2:CP029961.1	126	0	2018-11-07T00:00:00Z	GCA_003718395.1	127	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343078_228140	SAMN09320575	PRJNA474465	0.093445	51.7909	pK91:CP029963.1	90	0	2018-11-07T00:00:00Z	GCA_003718415.1	90	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343078_223175	SAMN09320574	PRJNA474465	0.091848	51.6462	pK91:CP029965.1	88	0	2018-11-07T00:00:00Z	GCA_003718435.1	88	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343078_211126	SAMN09320573	PRJNA474465	0.106706	50.6279	pHCM2:CP029849.1	125	0	2018-11-07T00:00:00Z	GCA_003718455.1	126	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343078_203125	SAMN09320572	PRJNA474465	0.106705	50.6265	pHCM2:CP029851.1	124	0	2018-11-07T00:00:00Z	GCA_003718475.1	125	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343077_286126	SAMN09320569	PRJNA474465	0.106706	50.6279	pHCM2:CP029857.1	124	0	2018-11-07T00:00:00Z	GCA_003718535.1	125	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343077_285138	SAMN09320568	PRJNA474465	0.106706	50.6279	pHCM2:CP029859.1	125	0	2018-11-07T00:00:00Z	GCA_003718555.1	126	2018-11-07T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	343077_281186	SAMN09320567	PRJNA474465	0.043427	41.6745	pK43:CP029854.1	53	0	2018-11-07T00:00:00Z	GCA_003718575.1	53	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_218186	SAMN09320525	PRJNA474465	0.21712	47.6815	pHCM1:CP029926.1	228	0	2018-11-07T00:00:00Z	GCA_003718635.1	228	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_201186	SAMN09320506	PRJNA474465	0.216847	47.6728	pHCM1:CP029957.1	225	0	2018-11-07T00:00:00Z	GCA_003718655.1	225	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_203186	SAMN09320508	PRJNA474465	0.217175	47.6887	pHCM1:CP029941.1	227	0	2018-11-07T00:00:00Z	GCA_003719235.1	227	2018-11-07T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_217186	SAMN09208111	PRJNA471337	0.216963	47.6786	pHCM1:NZ_CP029645.1/CP029645.1	226	0	2018-11-11T00:00:00Z	GCA_003719555.1	249	2018-11-11T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi	Bacteria;Proteobacteria;Gammaproteobacteria	311189_217186	SAMN09208111	PRJNA471337	0.106706	50.6279	pHCM2:NZ_CP029647.1/CP029647.1	130	0	2018-11-11T00:00:00Z	GCA_003719555.1	136	2018-11-11T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi str. CT18	Bacteria;Proteobacteria;Gammaproteobacteria	CT18		PRJNA236	0.21816	47.5811	pHCM1:NC_003384.1/AL513383.1	235	0	2001-10-26T00:00:00Z	GCA_000195995.1	246	2016-08-03T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhi str. CT18	Bacteria;Proteobacteria;Gammaproteobacteria	CT18		PRJNA236	0.106516	50.6065	pHCM2:NC_003385.1/AL513384.1	128	0	2001-10-26T00:00:00Z	GCA_000195995.1	129	2016-08-03T00:00:00Z	1
Salmonella enterica subsp. enterica serovar Typhi str. P-stx-12	Bacteria;Proteobacteria;Gammaproteobacteria	P-stx-12	SAMN02603101	PRJNA80939	0.181431	46.4298	unnamed:NC_016825.1/CP003279.1	194	0	2012-03-01T00:00:00Z	GCA_000245535.1	212	2017-02-26T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria;Proteobacteria;Gammaproteobacteria	138736	SAMN02692256	PRJNA242139	0.091739	53.0298	unnamed:NZ_CP007582.1/CP007582.1	110	0	2015-01-21T00:00:00Z	GCA_000636135.1	122	2017-02-26T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria;Proteobacteria;Gammaproteobacteria	VNP20009	SAMN02798502	PRJNA242737	0.093833	53.1114	pSLT_VNP20009:NZ_CP008745.1/CP008745.1	111	0	2015-01-21T00:00:00Z	GCA_000715155.2	123	2017-02-26T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria;Proteobacteria;Gammaproteobacteria	ATCC 13311	SAMN02943517	PRJNA256479	0.038457	40.6766	pSTY1:NZ_CP009103.1/CP009103.1	51	0	2015-01-21T00:00:00Z	GCA_000743055.1	54	2017-02-26T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria;Proteobacteria;Gammaproteobacteria			PRJNA62929	0.120826	49.6094	R64:NC_005014.1/AP005147.1	134	0	2003-07-08T00:00:00Z		134	2015-08-25T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria;Proteobacteria;Gammaproteobacteria	33676	SAMN03795193	PRJNA288148	0.161461	52.6536	p33676_IncA/C:NZ_CP012682.1/CP012682.1	185	0	2015-09-22T00:00:00Z	GCA_001293505.1	216	2017-02-28T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria;Proteobacteria;Gammaproteobacteria	33676	SAMN03795193	PRJNA288148	0.112639	50.4408	p33673_IncF:NZ_CP012683.1/CP012683.1	115	0	2015-09-22T00:00:00Z	GCA_001293505.1	144	2017-02-28T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria;Proteobacteria;Gammaproteobacteria	33676	SAMN03795193	PRJNA288148	0.004512	50.2438	p33676_4.5:NZ_CP012684.1/CP012684.1	6	0	2015-09-22T00:00:00Z	GCA_001293505.1	8	2017-02-28T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria;Proteobacteria;Gammaproteobacteria	YU15	SAMN03795199	PRJNA288151	0.094075	53.1321	pYU15_94:NZ_CP014359.1/CP014359.1	111	0	2016-02-29T00:00:00Z	GCA_001576255.1	123	2017-03-01T00:00:00Z	0
Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria;Proteobacteria;Gammaproteobacteria	SO2	SAMN03798428	PRJNA288330	0.093837	53.1123	pSO2_STV:NZ_CP014357.1/CP014357.1	112	0	2016-02-29T00:00:00Z	GCA_001576275.1	123	2017-03-01T00:00:00Z	0
